,Fecha_del_Caso,Provincia,Clasificacion,link1,medio
1364,8/1/2025,Entre Ríos,Intento de Femicidio,"https://www.elonce.com/policiales/hombre-disparo-en-el-rostro-a-su-expareja-e-intento-quitarse-la-vida-en-concordia.htm, https://ahora.com.ar/policiales/murio-el-hombre-que-se-habia-disparado-tras-intentar-asesinar-a-su-ex-pareja, https://9digital.com.ar/murio-el-hombre-que-se-habia-disparado-tras-intentar-asesinar-a-su-ex-pareja/",elonce
1365,8/1/2025,Buenos Aires,Intento de Femicidio,https://datajudicial.com.ar/2025/01/09/detenido-por-golpear-a-su-pareja-embarazada-en-florencio-varela/,datajudicial
1366,8/1/2025,Santa Cruz,Intento de Femicidio,https://www.eldiarionuevodia.com.ar/locales/filmo-un-presunto-intento-de-femicidio-la-golpea-y-deja-tirada-en-un-barrio-de-rio-gallegos/,eldiarionuevodia
1367,9/1/2025,San Juan,Intento de Femicidio,"https://www.diariohuarpe.com/nota/la-policia-de-san-juan-evito-un-femicidio-en-chimbas-20251910560, https://www.diarioelzondasj.com.ar/325125-intento-de-femicidio-en-chimbas-una-joven-es-brutalmente-atacada-por-su-pareja",diariohuarpe
1368,9/1/2025,Río Negro,Femicidio,https://www.bariloche2000.com/noticias/leer/investigan-el-femicidio-de-una-mujer-policia-en-bariloche-y-detienen-a-un-uniformado/157638,bariloche2000
1369,9/1/2025,Chaco,Intento de Femicidio,https://www.diariotag.com/175709-su-pareja-lo-acusa-de-haberla-golpeado-con-una-plancha-frente-a-su-hijo-de-seis-anos-termino-detenido,diariotag
1370,9/1/2025,Córdoba,Intento de Transfemicidio,https://www.cba24n.com.ar/cordoba/cordoba--una-mujer-trans-agredida-con-un-golpe-en-la-cabeza-esta-en-terapia-intensiva_a67810a0e6b389eb11f069303,cba24n
1371,9/1/2025,Formosa,Intento de Femicidio,https://www.elcomercial.com.ar/40466-un-hombre-fue-detenido-por-lesionar-a-su-pareja-e-intentar-ahogarla-en-un-aljibe,elcomercial
1372,9/1/2025,Santa Fe,Intento de Femicidio,https://radiorafaela.com.ar/policiales/incendio-su-propia-casa-para-matar-a-su-pareja-y-a-un-hombre-que-le-alquilaba-un-cuarto-quedo-en-prision-preventiva,radiorafaela
1373,9/1/2025,Santa Fe,Intento de Femicidio,https://periodicas.com.ar/2025/01/15/prision-preventiva-para-un-hombre-que-agredio-y-amenazo-a-su-pareja/,periodicas
1374,10/1/2025,Santa Fe,Intento de Femicidio,https://rosariolaciudad.com.ar/violencia-de-genero-golpeo-encerro-a-su-mujer-y-gracias-al-llamado-de-un-menor-fue-rescatada/,rosariolaciudad
1375,10/1/2025,Corrientes,Intento de Femicidio,"https://www.ellitoral.com.ar/sociedad/2025-1-15-8-37-0-periodista-correntina-denuncia-violencia-de-genero-y-asegura-que-teme-lo-que-pueda-pasar, https://corrientesaldia.info/2025/01/15/periodista-correntina-denuncio-a-su-ex-pareja-por-violencia-de-genero/, https://www.ellitoral.com.ar/policiales/2025-1-15-18-21-0-demoran-en-chaco-al-agresor-de-la-periodista-que-lo-denuncio-por-violencia-de-genero",ellitoral
1376,12/1/2025,Córdoba,Intento de Femicidio,https://www.lavoz.com.ar/ciudadanos/detuvieron-a-un-hombre-por-presunto-ataque-a-una-mujer-en-cordoba/,lavoz
1377,12/1/2025,Río Negro,Intento de Femicidio,https://www.noticiasnet.com.ar/noticias/2025/01/12/170512-una-violenta-pareja-genero-caos-y-rompio-bienes-policiales-en-viedma,noticiasnet
1378,12/1/2025,Ciudad Autónoma de Buenos Aires,Intento de Transfemicidio,https://www.contextotucuman.com/nota/337561/cambio-de-genero-y-huyo-del-pais-por-miedo-a-su-ex-novio-me-costo-entender-que-fui-violada.html#google_vignette,contextotucuman
1379,13/1/2025,Formosa,Intento de Femicidio,https://www.xn--lamaanaonline-lkb.com.ar/noticia/90534/detuvieron-a-dos-hombres-por-violencia-de-gnero/,xn--lamaanaonline-lkb
1380,13/1/2025,Misiones,Intento de Femicidio,https://www.elterritorio.com.ar/noticias/2025/01/22/846511-posadas-imputaron-al-vendedor-acusado-de-intento-de-femicidio-en-el-barrio-kennedy,elterritorio
1381,13/1/2025,San Luis,Intento de Femicidio,https://www.eldiariodelarepublica.com/nota/2025-1-27-19-15-0-preventiva-para-hombre-que-disparo-dos-veces-a-su-ex-pareja-y-golpeo-a-su-ex-suegra,eldiariodelarepublica
1382,14/1/2025,Entre Ríos,Intento de Femicidio,https://ahora.com.ar/policiales/brutal-intento-de-femicidio-en-entre-rios-un-joven-ataco-a-punaladas-a-su-expareja,ahora
1383,14/1/2025,Santa Fe,Intento de Femicidio,https://derf.ar/violencia-de-genero-una-mujer-fue-golpeada-brutalmente-en-barrio-roma/,derf
1384,14/1/2025,Santa Fe,Intento de Femicidio,https://lanuevasenda.com.ar/un-hombre-fue-aprehendido-por-violencia-de-genero-amenazo-a-una-mujer-con-una-cuchilla/,lanuevasenda
1385,14/1/2025,Buenos Aires,Femicidio,"https://infocielo.com/judiciales-y-policiales/femicidio-chacabuco-estrangulo-su-flamante-esposa-su-propia-cama-y-huyo-n799226, https://laverdadonline.com/brutal-femicidio-en-chacabuco-detuvieron-a-un-hombre-de-39-anos/",infocielo
1386,15/1/2025,Tierra del Fuego,Intento de Femicidio,https://19640noticias.com/contenido/73713/violencia-de-genero-un-hombre-quedo-detenido-tras-agredir-a-su-pareja-con-un-cuc,19640noticias
1387,15/1/2025,Buenos Aires,Femicidio,https://www.diariochaco.com/666936-cartonero-encontro-a-su-mujer-con-su-amante-y-la-mato-a-tiros,diariochaco
1388,15/1/2025,Buenos Aires,Intento de Femicidio Vinculado,https://www.mendozapost.com/policiales/encontro-esposa-amante-merlo/,mendozapost
1389,15/1/2025,Buenos Aires,Se Investiga - Femicidio,https://www.zonanortehoy.com/jose-c-paz/una-mujer-murio-de-manera-sospechosa-en-su-casa-de-jose-c-paz-creen-que-se-trata-de-un-femicidio/,zonanortehoy
1390,15/1/2025,Entre Ríos,Intento de Femicidio,https://entreriosya.com.ar/san-salvador-una-mujer-sufrio-un-intento-de-femicidio-por-parte-de-su-pareja/,entreriosya
1391,15/1/2025,Santa Fe,Femicidio,https://www.elciudadanoweb.com/dos-mujeres-asesinadas-y-otras-dos-heridas-de-gravedad-en-un-brutal-ataque-a-balazos-en-republica-de-la-sexta/,elciudadanoweb
1392,15/1/2025,Santa Fe,Femicidio,https://www.elciudadanoweb.com/dos-mujeres-asesinadas-y-otras-dos-heridas-de-gravedad-en-un-brutal-ataque-a-balazos-en-republica-de-la-sexta/,elciudadanoweb
1393,15/1/2025,Santa Fe,Intento de Femicidio,https://www.elciudadanoweb.com/dos-mujeres-asesinadas-y-otras-dos-heridas-de-gravedad-en-un-brutal-ataque-a-balazos-en-republica-de-la-sexta/,elciudadanoweb
1394,15/1/2025,Santa Fe,Intento de Femicidio,https://www.elciudadanoweb.com/dos-mujeres-asesinadas-y-otras-dos-heridas-de-gravedad-en-un-brutal-ataque-a-balazos-en-republica-de-la-sexta/,elciudadanoweb
1395,15/1/2025,Buenos Aires,Intento de Femicidio,https://www.el1digital.com.ar/policiales/detuvieron-a-un-hombre-acusado-de-intentar-asesinar-a-su-expareja-en-rafael-castillo/,el1digital
1396,16/1/2025,Buenos Aires,Intento de Femicidio,https://www.diariojornada.com.ar/386445/genero/en_la_fiesta_de_15_de_su_hija_apunalo_a_su_ex_pareja,diariojornada
1397,16/1/2025,Buenos Aires,Se Investiga - Femicidio,https://impactolocal.com.ar/2025/01/17/investigan-presunto-femicidio-en-zarate/#google_vignette,impactolocal
1398,16/1/2025,Misiones,Femicidio,"https://www.elterritorio.com.ar/noticias/2025/01/19/846306-investigan-presunto-femicidio-de-una-septuagenaria-en-santa-ana, https://www.primeraedicion.com.ar/nota/100965434/confirmaron-que-amanda-muller-fue-asesinada-a-golpes-y-una-punalada/, https://www.primeraedicion.com.ar/nota/100966044/expenitenciario-detenido-por-el-crimen-de-amanda-muller-no-declaro-y-seguira-preso/",elterritorio
1399,17/1/2025,Buenos Aires,Femicidio,"https://www.elancasti.com.ar/policiales/hubo-una-discusion-y-se-fue-las-manos-el-llamado-clave-al-911-el-caso-del-joven-que-asesino-su-mama-n574696, https://www.canal13sanjuan.com/el-pais/aterradores-mensajes-del-joven-acusado-de-matar-a-su-mama-para-heredar-la-casa_a678d8598d29f0248f4e133a8",elancasti
1400,17/1/2025,Buenos Aires,Se Investiga - Femicidio,"https://www.lacapitalmdp.com/mataron-a-una-mujer-de-un-disparo-en-la-cabeza-y-detuvieron-a-su-hijo/, https://sinfiltro.ar/horror-un-joven-asesino-a-su-mama-de-un-balazo-en-medio-de-una-discusion/, https://www.canal26.com/policiales/un-joven-de-18-anos-mato-de-un-disparo-en-la-cabeza-a-su-madre-y-se-quedo-al-lado-del-cuerpo-hasta-que-llego-la-policia--408443",lacapitalmdp
1401,17/1/2025,Buenos Aires,Intento de Femicidio,https://www.lacapitalmdp.com/un-hombre-en-situacion-de-calle-apunalo-a-su-novia-frente-al-parque-san-martin/,lacapitalmdp
1402,17/1/2025,Salta,Se Investiga - Femicidio,"https://www.pagina12.com.ar/798297-familiares-de-rosmery-aramayo-torres-aseguran-que-el-marido-, https://www.vocescriticas.com/noticias/2025/01/21/172123-caso-rosmery-torres-cuatro-versiones-diferentes-de-jose-miranda-lo-colocan-como-principal-sospechoso, https://www.pagina12.com.ar/798899-la-hija-de-rosmery-aramayo-aseguro-que-su-marido-la-golpeaba, https://dnisalta.com/caso-rosmery-aramayo-el-esposo-habria-confesado-el-femicidio/",pagina12
1403,18/1/2025,Buenos Aires,Femicidio,"https://www.cronica.com.ar/policiales/Jubilado-mato-a-mazazos-en-la-cabeza-a-su-esposa-de-77-anos-20250118-0041.html, https://inforbano.com.ar/2025/01/20/133534/malvinas-argentinas-jubilada-fue-asesinada-a-cuchillazos-y-su-esposo-quedo-en-la-mira-de-la-justicia/",cronica
1404,18/1/2025,Buenos Aires,Femicidio,"https://www.elpatagonico.com/degollo-su-mujer-huyo-y-choco-contra-un-camion-n6104398, https://mercedesya.com/noticias/femicidio-y-tragedia-vial-conmocionan-a-navarro-uxtcfll, https://www.lagacetadeloeste.com.ar/femicidio-mato-y-en-la-huida-choco-frontalmente-con-un-camion-y-murio/#google_vignette, https://dib.com.ar/2025/01/navarro-asesino-a-su-mujer-huyo-y-se-mato-en-la-ruta-chocando-de-frente-contra-un-camion/",elpatagonico
1405,18/1/2025,Santiago del Estero,Se Investiga - Femicidio,https://infodelestero.com/2025/01/22/posible-femicidio-en-santiago-una-mujer-murio-y-sospechan-de-su-ex/,infodelestero
1406,19/1/2025,Formosa,Intento de Femicidio,https://www.expresdiario.com.ar/detienen-a-un-hombre-y-secuestran-un-automovil-por-tentativa-de-femicidio/,expresdiario
1407,19/1/2025,Chaco,Intento de Travesticidio/Transfemicidio,https://infoqom.com.ar/un-cliente-baleo-a-un-hombre-tranvestido-luego-de-una-discusion/,infoqom
1408,19/1/2025,Catamarca,Intento de Femicidio,https://airevision.com.ar/hombre-aprehendido-por-violencia-de-genero-en-el-sur-de-la-capital/,airevision
1409,19/1/2025,Buenos Aires,Intento de Femicidio,https://www.nuevodiarioweb.com.ar/policiales/un-terrible-caso-de-violencia-de-genero-por-poco-no-termina-en-nuevo-femicidio.htm,nuevodiarioweb
1410,19/1/2025,Santa Fe,Intento de Femicidio,https://www.0223.com.ar/nota/2025-1-23-9-58-0-bestial-prendio-fuego-la-casa-con-su-ex-esposa-y-los-hijos-adentro,0223
1411,19/1/2025,La Pampa,Femicidio,https://castexaldia.com.ar/murio-el-femicida-de-general-campos/la-pampa/,castexaldia
1412,19/1/2025,Buenos Aires,Se Investiga - Femicidio,"https://www.lapostanoticias.com.ar/2025-01-31/piden-que-se-investigue-la-muerte-de-briana-la-adolescente-que-murio-atropellada-por-el-tren-sarmiento/, https://www.lapostanoticias.com.ar/2025-02-01/briana-no-se-mato-porque-quiso-el-crudo-testimonio-de-su-madre-que-apunto-contra-la-pareja-de-la-joven/",lapostanoticias
1413,20/1/2025,Buenos Aires,Femicidio Directo,"https://www.infobae.com/sociedad/policiales/2025/01/21/horror-en-lomas-de-zamora-degollo-a-su-pareja-en-un-hotel-alojamiento/, http://fenix951.com.ar/nuevo_2013/noticia.php?id=295419, https://www.clarin.com/policiales/degollo-novia-hotel-alojamiento-escapo-saltando-paredon_0_uyVNxxRIA1.html, https://www.contextotucuman.com/nota/337201/revelan-detalles-de-como-fue-el-brutal-crimen-de-una-peluquera-en-un-hotel-alojamiento-de-budge.html,https://periodicoelprogreso.com/lomas-de-zamora-noticias-femicidio-ultimo-momento/110554/2025/, https://laverdadonline.com/lomas-de-zamora-entro-con-una-chica-a-un-hotel-alojamiento-la-degollo-y-escapo/",infobae
1414,21/1/2025,Neuquén,Se Investiga - Femicidio,"https://www.cipo360.com.ar/noticias/2025/01/21/31702-investigan-la-muerte-de-una-mujer-victima-de-violencia-de-genero-y-detienen-a-su-ex-pareja, https://www.lmneuquen.com/policiales/como-sigue-la-investigacion-la-muerte-una-mujer-barrio-provincias-unidas-n1168844",cipo360
1415,22/1/2025,Santiago del Estero,Intento de Femicidio,https://www.elliberal.com.ar/nota/39701/2025/01/locura-sin-limite-en-la-ruta-34--disparos-persecucion-y-una-mujer-secuestrada,elliberal
1416,22/1/2025,Neuquén,Intento de Femicidio,https://www.mejorinformado.com/policiales/2025/1/23/una-mujer-de-san-martin-de-los-andes-fue-atacada-por-su-expareja-con-un-hacha-138544.html,mejorinformado
1417,23/1/2025,Ciudad Autónoma de Buenos Aires,Femicidio,"https://frenteacano.com.ar/femicidio-en-villa-urquiza-un-policia-de-la-federal-fue-detenido-acusado-de-matar-a-su-tia/, https://tn.com.ar/policiales/2025/01/23/villa-urquiza-un-sargento-de-la-policia-federal-fue-detenido-acusado-de-haber-matado-a-su-tia-de-71-anos/",frenteacano
1418,23/1/2025,Río Negro,Intento de Femicidio,https://www.anroca.com.ar/noticias/2025/01/23/177856-violencia-de-genero-en-chacramonte-un-hombre-estaba-asfixiando-a-su-pareja-e-intervinieron-los-vecinos-y-la-policia,anroca
1419,26/1/2025,Misiones,Intento de Femicidio,https://misionesonline.net/2025/01/26/violencia-de-genero-en-martires-le-rompio-la-nariz-a-su-concubina-y-fue-arrestado/,misionesonline
1420,26/1/2025,Neuquén,Intento de Femicidio,"https://www.lmneuquen.com/policiales/investigan-un-intento-femicidio-plottier-la-mujer-corrio-pedir-su-vida-n1170247, https://www.lmneuquen.com/policiales/intento-femicidio-plottier-acusaron-al-violento-violar-y-secuestrar-la-mujer-n1170594",lmneuquen
1421,26/1/2025,Santa Fe,Femicidio Vinculado,https://periodicas.com.ar/2025/01/27/femicidio-vinculado-en-pilar/,periodicas
1422,27/1/2025,Buenos Aires,Intento de Femicidio,https://elargentinodiario.com.ar/generos/violencia-de-genero/29/01/2025/horror-en-berisso-detienen-a-hombre-por-mantener-cautiva-y-amenazar-a-su-pareja-con-un-cuchillo/,elargentinodiario
1423,28/1/2025,Buenos Aires,Femicidio Directo,https://periodismodeizquierda.com/femicidio-en-la-fraternidad-morenada-justicia-por-natalia-ailen/,periodismodeizquierda
1424,29/1/2025,Mendoza,Femicidio Directo,"https://www.diariomendoza.com.ar/policiales/guaymallen-murio-una-mujer-incendio-e-investigan-posible-femicidio-n82714, https://mnews.com.ar/policiales/121715-Hallaron-a-una-mujer-incinerada-en-un-incendio-en-una-casa-de-Guaymallen-y-creen-que-la-asesinaron",diariomendoza
1425,29/1/2025,Buenos Aires,Intento de Femicidio,https://grupolaprovincia.com/amp/581567/ataque-lesbofobico-en-canuelas-denuncian-que-un-hombre-quemo-su-casa-tras-meses-,grupolaprovincia
1426,29/1/2025,Buenos Aires,Intento de Femicidio,"https://grupolaprovincia.com/amp/581567/ataque-lesbofobico-en-canuelas-denuncian-que-un-hombre-quemo-su-casa-tras-meses-, https://infonews.com/ordenan-detener-al-hombre-que-incendio-la-casa-de-dos-mujeres-en-canuelas.html",grupolaprovincia
1427,29/1/2025,Buenos Aires,Intento de Femicidio Vinculado,"https://grupolaprovincia.com/amp/581567/a,ta, que-lesbofobico-en-canuelas-denuncian-que-un-hombre-quemo-su-casa-tras-meses-, https://infonews.com/ordenan-detener-al-hombre-que-incendio-la-casa-de-dos-mujeres-en-canuelas.html",grupolaprovincia
1428,30/1/2025,Buenos Aires,Femicidio,https://diarioconurbano.com.ar/principal/mataron-a-una-joven-en-una-presunta-venganza-en-llavallol/,diarioconurbano
1429,30/1/2025,Santa Fe,Transfemicidio,https://www.lacapital.com.ar/policiales/identificaron-una-persona-asesinada-balazos-la-zona-oeste-n10177512.html,lacapital
1430,31/1/2025,Buenos Aires,Intento de Femicidio,https://www.elmarplatense.com/un-hombre-con-antecedentes-agredio-a-su-ex-pareja-y-le-provoco-lesiones,elmarplatense
1431,31/1/2025,Neuquén,Intento de Transfemicidio,https://sudakatlgbi.com.ar/pages/noticia.html?noticia=679d56c460bc70143c986bc5,sudakatlgbi
1432,31/1/2025,Mendoza,Femicidio Directo,"https://www.elsol.com.ar/policiales/hallaron-a-una-mujer-asesinada-en-un-descampado-de-las-heras/, https://www.mdzol.com/policiales/2025/2/12/quien-es-el-detenido-por-la-desaparicion-de-alejandra-cuevas-cual-es-el-vinculo-con-el-hallazgo-del-cuerpo-1187681.html, https://www.mdzol.com/sociedad/2025/2/12/en-48-horas-la-justicia-sabra-si-alejandra-cuevas-es-la-mujer-asesinada-en-las-heras-1187679.html, https://8digital.com.ar/12f-5/#google_vignette, https://eleditormendoza.com.ar/policiales/femicidio-las-heras-quien-es-el-detenido-el-crimen-y-cuando-se-sabra-la-identidad-la-victima-n5354502, https://www.diariouno.com.ar/policiales/el-femicidio-alejandra-cuevas-la-mujer-48-anos-que-fue-calcinada-las-heras-n1403546",elsol
1433,1/2/2025,Chaco,Femicidio Directo,"https://www.diarionorte.com/290867-investigan-un-doble-femicidio-en-taco-pozo-mato-a-su-pareja-y-a-su-suegra?utm_source=feed&utm_medium=rss&utm_term=rss&utm_campaign=Rss%20Feed, https://www.diarionorte.com/290870-atrapan-al-femicida-de-taco-pozo-con-un-disparo-en-el-cuello, https://www.tn24.com.ar/2025/02/capturan-a-marcelo-caro-acusado-del-doble-femicidio-en-taco-pozo/#google_vignette, https://chacofederal.com/vernota.asp?id_noticia=81844",diarionorte
1434,1/2/2025,Chaco,Femicidio Vinculado,"https://www.diarionorte.com/290867-investigan-un-doble-femicidio-en-taco-pozo-mato-a-su-pareja-y-a-su-suegra?utm_source=feed&utm_medium=rss&utm_term=rss&utm_campaign=Rss%20Feed, https://www.tn24.com.ar/2025/02/capturan-a-marcelo-caro-acusado-del-doble-femicidio-en-taco-pozo/, https://chacofederal.com/vernota.asp?id_noticia=81844",diarionorte
1435,1/2/2025,Buenos Aires,Se Investiga - Femicidio,https://www.cronica.com.ar/policiales/Identificaron-a-la-mujer-estrangulada-con-una-bufanda-por-un-hombre-no-vidente-Quien-era-la-victima-del-femicidio-20250204-0054.html,cronica
1436,3/2/2025,Buenos Aires,Intento de Femicidio,https://www.0221.com.ar/policiales/violencia-genero-berisso-un-hombre-fue-detenido-intentar-ahogar-su-pareja-una-pileta-n104713,0221
1437,4/2/2025,Neuquén,Intento de Femicidio,https://www.mpfneuquen.gob.ar/mpf/index.php/es/10-neuquen/10-neuquen/4347-comenzaron-a-juzgar-a-un-varon-acusado-por-intentar-asesinar-a-su-expareja,mpfneuquen
1438,5/2/2025,Jujuy,Intento de Femicidio,https://www.jujuyalmomento.com/intento-femicidio/intento-femicidio-malvinas-una-mujer-fue-apunalada-la-espalda-su-pareja-n183782 ,jujuyalmomento
1439,6/2/2025,San Juan,Intento de Femicidio,https://www.telesoldiario.com/446417-ataco-con-brutalidad-a-su-pareja-en-villa-calingasta-fue-condenado,telesoldiario
1440,6/2/2025,Santiago del Estero,Intento de Femicidio,https://www.mpfsde.gob.ar/prensa/continuara-detenido-por-violencia-de-genero-4/,mpfsde
1441,7/2/2025,Santa Fe,Intento de Femicidio,https://www.rosarionuestro.com/incumplio-una-orden-de-alejamiento-amenazo-a-su-ex-pareja-con-un-arma-y-fue-detenido,rosarionuestro
1442,7/2/2025,Buenos Aires,Se Investiga - Femicidio,"https://diariohoy.net/trama-urbana/investigan-la-muerte-de-una-mujer-que-ingreso-al-hospital-con-multiples-heridas-266316#, https://www.labuenainfo.com/noticia/una-mujer-murio-en-un-hospital-de-la-plata-y-su-pareja-quedo-en-la-mira-de-los-investigadores, https://www.laplata1.com/2025-02-07/horror-en-la-plata-murio-una-mujer-que-entro-herida-al-hospital-y-el-hombre-que-la-acompanaba-se-fue-sin-avisar-111936/",diariohoy
1443,7/2/2025,Neuquén,Intento de Femicidio,https://www.mpfneuquen.gob.ar/mpf/index.php/es/10-neuquen/10-neuquen/4355-mpf-formulo-cargos-por-tentativa-de-femicidio-y-pidio-preventiva,mpfneuquen
1444,8/2/2025,Buenos Aires,Femicidio,https://www.cronica.com.ar/policiales/Horror-murio-una-mujer-tras-agonizar-mas-de-un-mes-luego-de-ser-rociada-con-nafta-y-prendida-fuego-por-su-ex-esposo-20250208-0072.html,cronica
1445,8/2/2025,Buenos Aires,Se Investiga - Femicidio,https://www.quepasasalta.com.ar/policiales/persona-sin-vida-tras-un-trio-investigan-femicidio/,quepasasalta
1446,8/2/2025,Jujuy,Intento de Femicidio,https://www.pregon.com.ar/nota/26830/2025/02/si-voy-preso-en-unos-meses-salgo-y-te-busco,pregon
1447,9/2/2025,Chaco,Intento de Femicidio,https://infoqom.com.ar/alerta-por-violencia-de-genero-detienen-a-hombre-que-ataco-a-su-pareja-y-la-envio-al-hospital/,infoqom
1448,9/2/2025,San Luis,Intento de Femicidio,https://sanluisdata.com/persecucion-policial-en-san-luis-termina-con-la-detencion-de-un-hombre-por-agresion-de-genero/,sanluisdata
1449,9/2/2025,Formosa,Intento de Femicidio,https://www.guauformosa.com.ar/noticias/2025/02/10/27847-intento-de-femicidio-en-el-barrio-venezuela-un-hombre-arrojo-a-su-pareja-desde-un-balcon,guauformosa
1450,9/2/2025,Río Negro,Intento de Femicidio,https://www.elcordillerano.com.ar/noticias/2025/02/11/207327-un-hombre-fue-imputado-en-bariloche-por-intento-de-femicidio,elcordillerano
1451,9/2/2025,Entre Ríos,Femicidio Vinculado,https://reporte1007.com.ar/2025/02/10/asesinaron-a-un-hombre-de-47-anos-en-barrio-fatima-el-presunto-autor-esta-detenido-seria-un-crimen-pasiona/,reporte1007
1452,9/2/2025,Chubut,Intento de Femicidio,https://www.diariocronica.com.ar/noticias/2025/03/11/112689-trelew-extienden-la-prision-preventiva-a-un-hombre-acusado-de-brutal-ataque-a-su-pareja,diariocronica
1453,10/2/2025,Santa Fe,Se Investiga - Femicidio,https://www.conclusion.com.ar/policiales/encontraron-el-cuerpo-sin-vida-de-una-mujer-en-una-pension-e-investigan-si-se-trato-de-un-homicidio/02/2025/,conclusion
1454,11/2/2025,Formosa,Femicidio Directo,https://www.guauformosa.com.ar/noticias/2025/02/11/27869-primer-femicidio-del-ano-en-formosa-una-mujer-murio-tras-ser-apunalada-por-su-ex-pareja,guauformosa
1455,11/2/2025,Salta,Intento de Femicidio,https://nuevodiariodesalta.com.ar/intento-de-lesbicidio-en-oran-una-alerta-ante-el-odio-por-razones-de-genero/#google_vignette,nuevodiariodesalta
1456,11/2/2025,Salta,Femicidio Directo,"https://www.quepasasalta.com.ar/policiales/brutal-femicidio-en-salta-barrio-los-crespones/, https://defrentesalta.com.ar/contenido/23452/ya-nadie-te-va-maltratar-la-despedida-a-la-joven-que-aparecio-sin-vida-en-una-ca, https://www.holasalta.com/post/femicidio-en-cerrillos-luciana-denunci%C3%B3-a-su-expareja-la-justicia-no-la-protegi%C3%B3-y-termin%C3%B3-asesina",quepasasalta
1457,11/2/2025,Misiones,Intento de Femicidio,https://misionescuatro.com/policiales/buscan-a-suboficial-de-policia-como-sospechoso-de-intento-de-femicidio/,misionescuatro
1458,13/2/2025,Río Negro,Femicidio Directo,"https://www.bariloche2000.com/policialesjudiciales/Realizan-la-autopsia-de-la-mujer-asesinada-ayer-en-El-Bolson-la-habrian-ultimado-a-golpes-con-un-cano-20250214-0001.html, https://www.abcdiario.com.ar/policiales/femicidio-en-el-bolson-investigan-si-una-joven-fue-asesinada-a-golpes-con-un-cano/ https://www.rionegro.com.ar/justicia/las-manchas-de-sangre-y-los-audios-de-whatsapp-acorralaron-al-sospechoso-del-femicidio-en-el-bolson-4008872/, https://www.demedios.com.ar/femicidio-en-el-bolson-imputacion-y-prision-preventiva/, https://www.anbariloche.com.ar/noticias/2025/02/14/97179-si-no-respondo-llama-a-la-policia-el-escalofriante-mensaje-de-la-victima-de-femicidio",bariloche2000
1459,13/2/2025,Ciudad Autónoma de Buenos Aires,Femicidio Directo,https://tn.com.ar/policiales/2025/02/14/plata-drogas-y-una-escena-sangrienta-la-trama-detras-del-doble-crimen-en-villa-del-parque/,tn
1460,13/2/2025,Ciudad Autónoma de Buenos Aires,Femicidio Directo,https://tn.com.ar/policiales/2025/02/14/plata-drogas-y-una-escena-sangrienta-la-trama-detras-del-doble-crimen-en-villa-del-parque/,tn
1461,13/2/2025,Ciudad Autónoma de Buenos Aires,Intento de Femicidio,"https://www.bigbangnews.com/show/tentativa-homicidio-ano-sometimiento-cinthia-metio-castillo-representara-emily-love-is-blind-n93995, https://www.lanacion.com.ar/espectaculos/quienes-son-emily-y-santiago-la-pareja-que-se-conocio-en-love-is-blind-y-se-separo-en-medio-de-un-nid13022025/, https://www.eldia.com/nota/2025-3-11-17-16-0-violencia-de-genero-en-love-is-blind-le-negaron-la-excarcelacion-a-santiago-martinez-espectaculos-policiales",bigbangnews
1462,14/2/2025,Formosa,Intento de Femicidio,https://www.noticiasformosa.com.ar/2025/02/18/un-hombre-prendio-fuego-un-colchon-e-intento-arrojar-a-su-pareja-a-las-llamas/,noticiasformosa
1463,14/2/2025,Buenos Aires,Se Investiga - Femicidio,https://tn.com.ar/policiales/2025/02/22/queria-ser-modelo-y-la-encontraron-muerta-en-san-valentin-la-familia-sospecha-de-su-ex-que-es-policia/,tn
1464,15/2/2025,Buenos Aires,Intento de Femicidio,https://tsnnecochea.com.ar/loberia/rocio-con-nafta-a-su-ex-pareja-y-amenazo-con-prenderla-fuego-178162.html,tsnnecochea
1465,16/2/2025,Buenos Aires,Femicidio Directo,https://quedigital.com.ar/policiales/femicidio-mataron-a-una-mujer-mar-del-plata-y-detuvieron-a-su-pareja/,quedigital
1466,16/2/2025,Buenos Aires,Femicidio Directo,https://www.miperiodico.com.ar/2025/02/16/urgente-tres-de-febrero-detienen-a-un-hombre-de-77-anos-por-femicidio-en-loma-hermosa/,miperiodico
1467,16/2/2025,Chubut,Intento de Femicidio,https://www.consellopatagonico.com/noticia/53496/detalle,consellopatagonico
1468,16/2/2025,Chubut,Intento de Femicidio Vinculado,https://www.consellopatagonico.com/noticia/53496/detalle,consellopatagonico
1469,17/2/2025,Mendoza,Femicidio Directo,"https://www.elsol.com.ar/policiales/de-suicidio-a-femicidio-el-giro-en-el-caso-de-la-mujer-que-hallaron-muerta-junin/, https://www.diariouno.com.ar/policiales/femicidio-una-filmacion-complico-la-pareja-la-mujer-encontrada-muerta-junin-n1404631, https://www.elsol.com.ar/policiales/femicidio-en-junin-las-dudas-y-el-policia-retirado-en-la-mira/",elsol
1470,17/2/2025,Buenos Aires,Se Investiga - Femicidio,https://tn.com.ar/policiales/2025/02/18/una-mujer-puso-en-venta-su-auto-un-presunto-comprador-le-pidio-usar-el-bano-de-su-casa-y-la-mato/,tn
